,spx,dax,ftse,nikkei
,,,,
Date,,,,
2005-12-19,1259.9200439453125,5350.18017578125,5539.7998046875,15391.48046875
2005-12-20,1259.6199951171875,5356.60009765625,5547.89990234375,15641.259765625
2005-12-21,1262.7900390625,5397.22998046875,5587.39990234375,15957.5703125
2005-12-22,1268.1199951171875,5398.27978515625,5597.0,15941.3701171875
2005-12-23,1268.6600341796875,5419.0498046875,5595.5,15941.3701171875
2005-12-26,1268.6600341796875,5419.0498046875,5595.5,16107.669921875
2005-12-27,1256.5400390625,5444.83984375,5595.5,15969.400390625
2005-12-28,1258.1700439453125,5447.14990234375,5622.7998046875,16194.6103515625
2005-12-29,1254.4200439453125,5458.580078125,5638.2998046875,16344.2001953125
2005-12-30,1248.2900390625,5408.259765625,5618.7998046875,16111.4296875
2006-01-02,1248.2900390625,5449.97998046875,5618.7998046875,16111.4296875
2006-01-03,1268.800048828125,5460.68017578125,5681.5,16111.4296875
2006-01-04,1273.4599609375,5523.6201171875,5714.60009765625,16361.5400390625
2006-01-05,1273.47998046875,5516.52978515625,5691.2001953125,16425.369140625
2006-01-06,1285.449951171875,5536.31982421875,5731.7998046875,16428.2109375
2006-01-09,1290.1500244140625,5537.10986328125,5731.5,16428.2109375
2006-01-10,1289.68994140625,5494.7099609375,5688.7998046875,16124.349609375
2006-01-11,1294.1800537109375,5532.89013671875,5731.5,16363.58984375
2006-01-12,1286.06005859375,5542.1298828125,5735.2001953125,16445.189453125
2006-01-13,1287.6099853515625,5483.08984375,5711.0,16454.94921875
2006-01-16,1287.6099853515625,5514.64013671875,5740.2001953125,16268.0302734375
2006-01-17,1282.9300537109375,5460.16015625,5699.0,15805.9501953125
2006-01-18,1277.9300537109375,5395.60986328125,5663.7001953125,15341.1796875
2006-01-19,1285.0400390625,5430.83984375,5693.2001953125,15696.2802734375
2006-01-20,1261.489990234375,5349.02001953125,5672.39990234375,15696.6904296875
2006-01-23,1263.8199462890625,5348.72021484375,5660.89990234375,15360.650390625
2006-01-24,1266.8599853515625,5334.2998046875,5633.7998046875,15648.8896484375
2006-01-25,1264.6800537109375,5427.08984375,5704.39990234375,15651.0
2006-01-26,1273.8299560546875,5548.91015625,5722.60009765625,15891.01953125
2006-01-27,1283.719970703125,5647.419921875,5786.7998046875,16460.6796875
2006-01-30,1285.18994140625,5660.02978515625,5779.7998046875,16551.23046875
2006-01-31,1280.0799560546875,5674.14990234375,5760.2998046875,16649.8203125
2006-02-01,1282.4599609375,5726.52978515625,5801.60009765625,16480.08984375
2006-02-02,1270.8399658203125,5649.60009765625,5747.2998046875,16710.55078125
2006-02-03,1264.030029296875,5657.1201171875,5759.2998046875,16659.640625
2006-02-06,1265.02001953125,5666.77978515625,5772.39990234375,16747.759765625
2006-02-07,1254.780029296875,5672.919921875,5746.7998046875,16720.990234375
2006-02-08,1265.6500244140625,5666.41015625,5725.10009765625,16272.6796875
2006-02-09,1263.780029296875,5743.68017578125,5808.7998046875,16439.669921875
2006-02-10,1266.989990234375,5701.47021484375,5764.10009765625,16257.830078125
2006-02-13,1262.8599853515625,5756.330078125,5793.5,15877.66015625
2006-02-14,1275.530029296875,5763.39990234375,5792.2998046875,16184.8701171875
2006-02-15,1280.0,5764.3701171875,5791.5,15932.830078125
2006-02-16,1289.3800048828125,5789.25,5828.89990234375,16043.669921875
2006-02-17,1287.239990234375,5795.47998046875,5846.2001953125,15713.4501953125
2006-02-20,1287.239990234375,5793.9501953125,5863.0,15437.9296875
2006-02-21,1283.030029296875,5801.0400390625,5857.7001953125,15894.9404296875
2006-02-22,1292.6700439453125,5862.06005859375,5872.39990234375,15781.7802734375
2006-02-23,1287.7900390625,5857.8798828125,5836.0,16096.099609375
2006-02-24,1289.4300537109375,5870.7900390625,5860.5,16101.91015625
2006-02-27,1294.1199951171875,5915.14990234375,5875.89990234375,16192.9501953125
2006-02-28,1280.6600341796875,5796.0400390625,5791.5,16205.4296875
2006-03-01,1291.239990234375,5866.60986328125,5844.10009765625,15964.4599609375
2006-03-02,1289.1400146484375,5783.490234375,5833.0,15909.759765625
2006-03-03,1287.22998046875,5721.4599609375,5858.7001953125,15663.33984375
2006-03-06,1278.260009765625,5754.06005859375,5897.7998046875,15901.16015625
2006-03-07,1275.8800048828125,5739.27978515625,5857.39990234375,15726.01953125
2006-03-08,1278.469970703125,5673.35986328125,5812.89990234375,15627.490234375
2006-03-09,1272.22998046875,5732.22021484375,5855.89990234375,16036.91015625
2006-03-10,1281.4200439453125,5804.919921875,5907.89990234375,16115.6298828125
2006-03-13,1284.1300048828125,5855.16015625,5952.7998046875,16361.509765625
2006-03-14,1297.47998046875,5870.8798828125,5950.60009765625,16238.3603515625
2006-03-15,1303.02001953125,5898.47998046875,5965.10009765625,16319.0400390625
2006-03-16,1305.3299560546875,5897.7900390625,5993.2998046875,16096.2099609375
2006-03-17,1307.25,5882.3798828125,5999.39990234375,16339.73046875
2006-03-20,1305.0799560546875,5902.7900390625,5991.7001953125,16624.80078125
2006-03-21,1297.22998046875,5911.85986328125,5991.2998046875,16624.80078125
2006-03-22,1305.0400390625,5932.31005859375,6007.5,16495.48046875
2006-03-23,1301.6700439453125,5947.10986328125,5990.10009765625,16489.369140625
2006-03-24,1302.949951171875,5973.14013671875,6036.2998046875,16560.869140625
2006-03-27,1301.6099853515625,5912.259765625,5972.2001953125,16650.099609375
2006-03-28,1293.22998046875,5890.6298828125,5935.7001953125,16690.240234375
2006-03-29,1302.8900146484375,5914.77978515625,5959.2001953125,16938.41015625
2006-03-30,1300.25,5984.18994140625,6015.2998046875,17045.33984375
2006-03-31,1294.8699951171875,5970.080078125,5964.60009765625,17059.66015625
2006-04-03,1297.81005859375,6024.0498046875,6024.2998046875,17333.310546875
2006-04-04,1305.9300537109375,6013.85009765625,6004.7001953125,17292.91015625
2006-04-05,1311.56005859375,6029.2001953125,6044.10009765625,17243.98046875
2006-04-06,1309.0400390625,6031.39013671875,6045.7001953125,17489.330078125
2006-04-07,1295.5,5952.919921875,6026.10009765625,17563.369140625
2006-04-10,1296.6199951171875,6003.39990234375,6067.0,17456.580078125
2006-04-11,1286.5699462890625,5908.47021484375,6016.5,17418.130859375
2006-04-12,1288.1199951171875,5901.25,6000.7998046875,17162.55078125
2006-04-13,1289.1199951171875,5918.56982421875,6029.39990234375,17199.150390625
2006-04-14,1289.1199951171875,5918.56982421875,6029.39990234375,17233.8203125
2006-04-17,1285.3299560546875,5918.56982421875,6029.39990234375,17000.359375
2006-04-18,1307.280029296875,5902.580078125,6044.10009765625,17232.859375
2006-04-19,1309.9300537109375,5993.759765625,6089.7998046875,17350.119140625
2006-04-20,1311.4599609375,6063.27978515625,6081.39990234375,17317.529296875
2006-04-21,1311.280029296875,6094.75,6132.7001953125,17403.9609375
2006-04-24,1308.1099853515625,6079.08984375,6098.7001953125,16914.400390625
2006-04-25,1301.739990234375,6078.7998046875,6086.60009765625,16970.2890625
2006-04-26,1305.4100341796875,6107.1201171875,6104.2998046875,17055.9296875
2006-04-27,1309.719970703125,6067.740234375,6060.0,17114.5390625
2006-04-28,1310.6099853515625,6009.89013671875,6023.10009765625,16906.23046875
2006-05-01,1305.18994140625,6009.89013671875,6023.10009765625,16925.7109375
2006-05-02,1313.2099609375,6051.2900390625,6082.10009765625,17153.76953125
2006-05-03,1308.1199951171875,5968.9599609375,6010.0,17153.76953125
2006-05-04,1312.25,6039.31982421875,6036.89990234375,17153.76953125
2006-05-05,1325.760009765625,6113.2900390625,6091.7001953125,17153.76953125
2006-05-08,1324.6600341796875,6127.97998046875,6067.10009765625,17291.669921875
2006-05-09,1325.1400146484375,6140.72021484375,6105.60009765625,17190.91015625
2006-05-10,1322.8499755859375,6118.3798828125,6083.39990234375,16951.9296875
2006-05-11,1305.9200439453125,6054.72021484375,6042.0,16862.140625
2006-05-12,1291.239990234375,5916.27978515625,5912.10009765625,16601.779296875
2006-05-15,1294.5,5857.02978515625,5841.2998046875,16486.91015625
2006-05-16,1292.0799560546875,5851.919921875,5846.2001953125,16158.419921875
2006-05-17,1270.3199462890625,5652.72021484375,5675.5,16307.669921875
2006-05-18,1261.81005859375,5666.06982421875,5671.60009765625,16087.1796875
2006-05-19,1267.030029296875,5672.27978515625,5657.39990234375,16155.4501953125
2006-05-22,1262.0699462890625,5546.240234375,5532.7001953125,15857.8701171875
2006-05-23,1256.5799560546875,5678.490234375,5678.7001953125,15599.2001953125
2006-05-24,1258.5699462890625,5587.22998046875,5587.10009765625,15907.2001953125
2006-05-25,1272.8800048828125,5706.06005859375,5677.7001953125,15693.75
2006-05-26,1280.1600341796875,5788.35986328125,5791.0,15970.759765625
2006-05-29,1280.1600341796875,5755.02001953125,5791.0,15915.6796875
2006-05-30,1259.8699951171875,5622.43017578125,5652.0,15859.4501953125
2006-05-31,1270.0899658203125,5692.85986328125,5723.7998046875,15467.330078125
2006-06-01,1285.7099609375,5707.58984375,5749.7001953125,15503.740234375
2006-06-02,1288.219970703125,5687.0400390625,5764.60009765625,15789.3095703125
2006-06-05,1265.2900390625,5621.18994140625,5762.10009765625,15668.3095703125
2006-06-06,1263.8499755859375,5502.81005859375,5669.7998046875,15384.8603515625
2006-06-07,1256.1500244140625,5543.93017578125,5706.2998046875,15096.009765625
2006-06-08,1257.9300537109375,5383.27978515625,5562.89990234375,14633.0302734375
2006-06-09,1252.300048828125,5464.080078125,5655.2001953125,14750.83984375
2006-06-12,1237.43994140625,5395.5498046875,5620.89990234375,14833.009765625
2006-06-13,1223.68994140625,5292.14013671875,5519.60009765625,14218.599609375
2006-06-14,1230.0400390625,5305.990234375,5506.7998046875,14309.5595703125
2006-06-15,1256.1600341796875,5422.22021484375,5619.2998046875,14470.759765625
2006-06-16,1251.5400390625,5376.009765625,5597.39990234375,14879.33984375
2006-06-19,1240.1300048828125,5439.22998046875,5626.10009765625,14860.349609375
2006-06-20,1240.1199951171875,5493.60986328125,5658.2001953125,14648.41015625
2006-06-21,1252.199951171875,5503.41015625,5665.0,14644.259765625
2006-06-22,1245.5999755859375,5533.419921875,5684.10009765625,15135.6904296875
2006-06-23,1244.5,5529.740234375,5692.10009765625,15124.0400390625
2006-06-26,1250.56005859375,5514.6298828125,5681.2001953125,15152.400390625
2006-06-27,1239.199951171875,5459.14990234375,5652.2998046875,15171.8095703125
2006-06-28,1246.0,5456.8701171875,5678.60009765625,14886.1103515625
2006-06-29,1272.8699951171875,5581.669921875,5791.5,15121.150390625
2006-06-30,1270.199951171875,5683.31005859375,5833.39990234375,15505.1796875
2006-07-03,1280.18994140625,5712.68994140625,5884.39990234375,15571.6201171875
2006-07-04,1280.18994140625,5729.009765625,5883.5,15638.5
2006-07-05,1270.9100341796875,5625.6298828125,5826.7001953125,15523.9404296875
2006-07-06,1274.0799560546875,5695.47021484375,5890.0,15321.400390625
2006-07-07,1265.47998046875,5681.85009765625,5888.89990234375,15307.6103515625
2006-07-10,1267.3399658203125,5706.31982421875,5896.89990234375,15552.8095703125
2006-07-11,1272.4300537109375,5616.0400390625,5857.2998046875,15473.8203125
2006-07-12,1258.5999755859375,5637.81982421875,5860.60009765625,15249.3203125
2006-07-13,1242.280029296875,5527.2900390625,5765.0,15097.9501953125
2006-07-14,1236.199951171875,5422.22021484375,5707.60009765625,14845.240234375
2006-07-17,1234.489990234375,5416.9599609375,5701.0,14845.240234375
2006-07-18,1236.8599853515625,5396.85009765625,5681.7001953125,14437.240234375
2006-07-19,1259.81005859375,5539.2900390625,5778.0,14500.259765625
2006-07-20,1249.1300048828125,5545.81982421875,5770.89990234375,14946.83984375
2006-07-21,1240.2900390625,5451.009765625,5719.7001953125,14821.259765625
2006-07-24,1260.9100341796875,5578.0498046875,5833.89990234375,14794.5
2006-07-25,1268.8800048828125,5565.759765625,5851.2001953125,15005.240234375
2006-07-26,1268.4000244140625,5583.10009765625,5877.10009765625,14884.0703125
2006-07-27,1263.199951171875,5659.06982421875,5929.5,15179.7802734375
2006-07-28,1278.550048828125,5705.419921875,5974.89990234375,15342.8701171875
2006-07-31,1276.6600341796875,5681.97021484375,5928.2998046875,15456.8095703125
2006-08-01,1270.9200439453125,5596.740234375,5880.7998046875,15440.91015625
2006-08-02,1277.4100341796875,5680.81982421875,5932.10009765625,15464.2900390625
2006-08-03,1280.27001953125,5640.02978515625,5838.39990234375,15470.3701171875
2006-08-04,1279.3599853515625,5723.02978515625,5889.39990234375,15499.1796875
2006-08-07,1275.77001953125,5626.669921875,5828.7998046875,15154.0595703125
2006-08-08,1271.47998046875,5651.919921875,5818.10009765625,15464.66015625
2006-08-09,1265.949951171875,5702.81005859375,5860.5,15656.58984375
2006-08-10,1271.81005859375,5630.9599609375,5823.39990234375,15630.91015625
2006-08-11,1266.739990234375,5628.3701171875,5820.10009765625,15565.01953125
2006-08-14,1268.2099609375,5692.0,5870.89990234375,15857.1103515625
2006-08-15,1285.5799560546875,5776.7998046875,5897.89990234375,15816.1904296875
2006-08-16,1295.4300537109375,5812.93994140625,5896.60009765625,16071.3603515625
2006-08-17,1297.47998046875,5833.509765625,5900.39990234375,16020.83984375
2006-08-18,1302.300048828125,5817.02001953125,5903.39990234375,16105.98046875
2006-08-21,1297.52001953125,5794.830078125,5915.2001953125,15969.0400390625
2006-08-22,1298.8199462890625,5818.41015625,5902.60009765625,16181.169921875
2006-08-23,1292.989990234375,5775.5400390625,5860.0,16163.0302734375
2006-08-24,1296.06005859375,5814.080078125,5869.10009765625,15960.6201171875
2006-08-25,1295.0899658203125,5811.47021484375,5878.60009765625,15938.66015625
2006-08-28,1301.780029296875,5854.990234375,5878.60009765625,15762.58984375
2006-08-29,1304.280029296875,5847.02001953125,5888.2998046875,15890.5595703125
2006-08-30,1305.3699951171875,5867.52978515625,5929.2998046875,15872.01953125
2006-08-31,1303.8199462890625,5859.56982421875,5906.10009765625,16140.759765625
2006-09-01,1311.010009765625,5876.5400390625,5949.2001953125,16134.25
2006-09-04,1311.010009765625,5909.72021484375,5986.60009765625,16358.0703125
2006-09-05,1313.25,5884.06982421875,5981.7001953125,16385.9609375
2006-09-06,1300.260009765625,5813.06005859375,5929.2998046875,16284.08984375
2006-09-07,1294.02001953125,5773.72021484375,5858.10009765625,16012.41015625
2006-09-08,1298.9200439453125,5795.259765625,5879.2998046875,16080.4599609375
2006-09-11,1299.5400390625,5798.4599609375,5850.7998046875,15794.3798828125
2006-09-12,1313.0,5873.85009765625,5895.5,15719.33984375
2006-09-13,1318.0699462890625,5906.1201171875,5892.2001953125,15750.0498046875
2006-09-14,1316.280029296875,5907.3701171875,5877.2001953125,15942.3896484375
2006-09-15,1319.6600341796875,5937.8701171875,5877.0,15866.9296875
2006-09-18,1321.1800537109375,5926.330078125,5890.2998046875,15866.9296875
2006-09-19,1317.6400146484375,5873.4599609375,5831.7998046875,15874.2802734375
2006-09-20,1325.1800537109375,5954.3798828125,5866.2001953125,15718.669921875
2006-09-21,1318.030029296875,5962.02978515625,5896.7001953125,15834.23046875
2006-09-22,1314.780029296875,5883.31982421875,5822.2998046875,15634.669921875
2006-09-25,1326.3699951171875,5901.66015625,5798.2998046875,15633.8095703125
2006-09-26,1336.3499755859375,5960.6298828125,5873.60009765625,15557.4501953125
2006-09-27,1336.5899658203125,5989.7099609375,5930.10009765625,15947.8701171875
2006-09-28,1338.8800048828125,5989.16015625,5971.2998046875,16024.849609375
2006-09-29,1335.8499755859375,6004.330078125,5960.7998046875,16127.580078125
2006-10-02,1331.3199462890625,5999.4599609375,5957.7998046875,16254.2900390625
2006-10-03,1334.1099853515625,5992.22021484375,5937.10009765625,16242.08984375
2006-10-04,1350.199951171875,6046.3701171875,5966.5,16082.5498046875
2006-10-05,1353.219970703125,6075.27978515625,6004.5,16449.330078125
2006-10-06,1349.5899658203125,6085.81982421875,6001.2001953125,16436.060546875
2006-10-09,1350.6600341796875,6084.39990234375,6030.89990234375,16436.060546875
2006-10-10,1353.4200439453125,6117.7099609375,6072.7001953125,16477.25
2006-10-11,1349.949951171875,6119.4501953125,6073.5,16400.5703125
2006-10-12,1362.8299560546875,6160.27978515625,6121.2998046875,16368.8095703125
2006-10-13,1365.6199951171875,6173.68017578125,6157.2998046875,16536.5390625
2006-10-16,1369.06005859375,6186.5400390625,6172.39990234375,16692.759765625
2006-10-17,1364.050048828125,6115.10009765625,6108.60009765625,16611.58984375
2006-10-18,1365.800048828125,6182.77978515625,6150.39990234375,16653.0
2006-10-19,1366.9599609375,6177.419921875,6156.0,16551.359375
2006-10-20,1368.5999755859375,6202.81982421875,6155.2001953125,16651.630859375
2006-10-23,1377.02001953125,6242.91015625,6166.10009765625,16788.8203125
2006-10-24,1377.3800048828125,6247.52001953125,6182.5,16780.470703125
2006-10-25,1382.219970703125,6264.919921875,6214.60009765625,16699.30078125
2006-10-26,1389.0799560546875,6284.18994140625,6184.7998046875,16811.599609375
2006-10-27,1377.3399658203125,6262.5400390625,6160.89990234375,16669.0703125
2006-10-30,1377.9300537109375,6258.18994140625,6126.7998046875,16351.849609375
2006-10-31,1377.93994140625,6268.919921875,6129.2001953125,16399.390625
2006-11-01,1367.81005859375,6291.89990234375,6149.60009765625,16375.259765625
2006-11-02,1367.3399658203125,6223.330078125,6149.2998046875,16350.01953125
2006-11-03,1364.300048828125,6241.14990234375,6148.10009765625,16350.01953125
2006-11-06,1379.780029296875,6330.64990234375,6224.5,16364.759765625
2006-11-07,1382.8399658203125,6361.9599609375,6244.0,16393.41015625
2006-11-08,1385.719970703125,6349.259765625,6239.0,16215.740234375
2006-11-09,1378.3299560546875,6358.68017578125,6231.5,16198.5703125
2006-11-10,1380.9000244140625,6357.77001953125,6208.39990234375,16112.4296875
2006-11-13,1384.4200439453125,6393.72998046875,6194.2001953125,16022.490234375
2006-11-14,1393.219970703125,6387.3798828125,6186.60009765625,16289.5498046875
2006-11-15,1396.5699462890625,6430.89013671875,6229.7998046875,16243.4697265625
2006-11-16,1399.760009765625,6443.02001953125,6254.89990234375,16163.8701171875
2006-11-17,1401.199951171875,6412.35986328125,6192.0,16091.73046875
2006-11-20,1400.5,6452.330078125,6204.5,15725.9404296875
2006-11-21,1402.81005859375,6460.39013671875,6202.60009765625,15734.1396484375
2006-11-22,1406.0899658203125,6476.1298828125,6160.2998046875,15914.23046875
2006-11-23,1406.0899658203125,6475.25,6140.0,15914.23046875
2006-11-24,1400.949951171875,6411.9599609375,6122.10009765625,15734.599609375
2006-11-27,1381.9599609375,6298.169921875,6050.10009765625,15885.3798828125
2006-11-28,1386.719970703125,6281.68017578125,6025.89990234375,15855.259765625
2006-11-29,1399.47998046875,6363.7998046875,6084.39990234375,16076.2001953125
2006-11-30,1400.6300048828125,6309.18994140625,6048.89990234375,16274.330078125
2006-12-01,1396.7099609375,6241.1298828125,6021.5,16321.7802734375
2006-12-04,1409.1199951171875,6295.22998046875,6050.39990234375,16303.58984375
2006-12-05,1414.760009765625,6372.7998046875,6086.39990234375,16265.759765625
2006-12-06,1412.9000244140625,6369.509765625,6090.39990234375,16371.2802734375
2006-12-07,1407.2900390625,6413.02978515625,6131.5,16473.359375
2006-12-08,1409.8399658203125,6427.41015625,6152.39990234375,16417.8203125
2006-12-11,1413.0400390625,6469.419921875,6159.7998046875,16527.990234375
2006-12-12,1411.56005859375,6476.169921875,6156.39990234375,16637.779296875
2006-12-13,1413.2099609375,6520.77001953125,6192.5,16692.9296875
2006-12-14,1425.489990234375,6552.580078125,6228.0,16829.19921875
2006-12-15,1427.0899658203125,6588.830078125,6260.0,16914.310546875
2006-12-18,1422.47998046875,6597.25,6247.39990234375,16962.109375
2006-12-19,1425.550048828125,6553.509765625,6204.0,16776.880859375
2006-12-20,1423.530029296875,6586.91015625,6198.60009765625,17011.0390625
2006-12-21,1418.300048828125,6573.9599609375,6183.7001953125,17047.830078125
2006-12-22,1410.760009765625,6503.1298828125,6183.7001953125,17104.9609375
2006-12-25,1410.760009765625,6503.1298828125,6183.7001953125,17092.890625
2006-12-26,1416.9000244140625,6503.1298828125,6183.7001953125,17169.189453125
2006-12-27,1426.8399658203125,6608.85986328125,6245.2001953125,17223.150390625
2006-12-28,1424.72998046875,6611.81005859375,6241.0,17224.810546875
2006-12-29,1418.300048828125,6596.919921875,6241.0,17225.830078125
2007-01-01,1418.300048828125,6596.919921875,6241.0,17225.830078125
2007-01-02,1418.300048828125,6681.1298828125,6310.89990234375,17225.830078125
2007-01-03,1416.5999755859375,6691.31982421875,6319.0,17225.830078125
2007-01-04,1418.3399658203125,6674.39990234375,6287.0,17353.669921875
2007-01-05,1409.7099609375,6593.08984375,6220.10009765625,17091.58984375
2007-01-08,1412.8399658203125,6607.58984375,6194.2001953125,17091.58984375
2007-01-09,1412.1099853515625,6614.3701171875,6196.10009765625,17237.76953125
2007-01-10,1414.8499755859375,6566.56005859375,6160.7001953125,16942.400390625
2007-01-11,1423.8199462890625,6687.2998046875,6230.10009765625,16838.169921875
2007-01-12,1430.72998046875,6705.169921875,6239.0,17057.009765625
2007-01-15,1430.72998046875,6731.740234375,6263.5,17209.919921875
2007-01-16,1431.9000244140625,6716.81982421875,6215.7001953125,17202.4609375
2007-01-17,1430.6199951171875,6701.7001953125,6204.5,17261.349609375
2007-01-18,1426.3699951171875,6689.6201171875,6210.2998046875,17370.9296875
2007-01-19,1430.5,6747.169921875,6237.2001953125,17310.439453125
2007-01-22,1422.949951171875,6687.31005859375,6218.39990234375,17424.1796875
2007-01-23,1427.989990234375,6678.93017578125,6227.60009765625,17408.5703125
2007-01-24,1440.1300048828125,6748.3701171875,6314.7998046875,17507.400390625
2007-01-25,1423.9000244140625,6719.580078125,6269.2998046875,17458.30078125
2007-01-26,1422.1800537109375,6690.33984375,6228.0,17421.9296875
2007-01-29,1420.6199951171875,6726.009765625,6239.89990234375,17470.4609375
2007-01-30,1428.8199462890625,6788.22998046875,6242.0,17490.189453125
2007-01-31,1438.239990234375,6789.10986328125,6203.10009765625,17383.419921875
2007-02-01,1445.93994140625,6851.27978515625,6282.2001953125,17519.5
2007-02-02,1448.3900146484375,6885.759765625,6310.89990234375,17547.109375
2007-02-05,1446.989990234375,6874.06005859375,6317.89990234375,17344.80078125
2007-02-06,1448.0,6875.7001953125,6346.2998046875,17406.859375
2007-02-07,1450.02001953125,6915.56005859375,6369.5,17292.3203125
2007-02-08,1448.31005859375,6876.72998046875,6346.39990234375,17292.48046875
2007-02-09,1438.06005859375,6911.10986328125,6382.7998046875,17504.330078125
2007-02-12,1433.3699951171875,6859.4501953125,6353.5,17504.330078125
2007-02-13,1444.260009765625,6895.33984375,6381.7998046875,17621.44921875
2007-02-14,1455.300048828125,6961.18017578125,6421.2001953125,17752.640625
2007-02-15,1456.81005859375,6958.6201171875,6433.2998046875,17897.23046875
2007-02-16,1455.5400390625,6957.06982421875,6419.5,17875.650390625
2007-02-19,1455.5400390625,6987.080078125,6444.39990234375,17940.08984375
2007-02-20,1459.6800537109375,6982.91015625,6412.2998046875,17939.119140625
2007-02-21,1457.6300048828125,6941.66015625,6357.10009765625,17913.2109375
2007-02-22,1456.3800048828125,6973.72998046875,6380.89990234375,18108.7890625
2007-02-23,1451.18994140625,6992.580078125,6401.5,18188.419921875
2007-02-26,1449.3699951171875,7027.58984375,6434.7001953125,18215.349609375
2007-02-27,1399.0400390625,6819.64990234375,6286.10009765625,18119.919921875
2007-02-28,1406.8199462890625,6715.43994140625,6171.5,17604.119140625
2007-03-01,1403.1700439453125,6640.240234375,6116.0,17453.509765625
2007-03-02,1387.1700439453125,6603.31982421875,6116.2001953125,17217.9296875
2007-03-05,1374.1199951171875,6534.56982421875,6058.7001953125,16642.25
2007-03-06,1395.4100341796875,6595.0,6138.5,16844.5
2007-03-07,1391.969970703125,6617.75,6156.5,16764.619140625
2007-03-08,1401.8900146484375,6713.22998046875,6227.7001953125,17090.310546875
2007-03-09,1402.8399658203125,6716.52001953125,6245.2001953125,17164.0390625
2007-03-12,1406.5999755859375,6715.490234375,6233.2998046875,17292.390625
2007-03-13,1377.949951171875,6623.990234375,6161.2001953125,17178.83984375
2007-03-14,1387.1700439453125,6447.7001953125,6000.7001953125,16676.890625
2007-03-15,1392.280029296875,6585.47021484375,6133.2001953125,16860.390625
2007-03-16,1386.949951171875,6579.8701171875,6130.60009765625,16744.150390625
2007-03-19,1402.06005859375,6671.41015625,6189.39990234375,17009.55078125
2007-03-20,1410.93994140625,6700.2900390625,6220.2998046875,17163.19921875
2007-03-21,1435.0400390625,6712.06005859375,6256.7998046875,17163.19921875
2007-03-22,1434.5400390625,6856.9599609375,6318.0,17419.19921875
2007-03-23,1436.1099853515625,6899.06005859375,6339.39990234375,17480.609375
2007-03-26,1437.5,6828.81982421875,6291.89990234375,17521.9609375
2007-03-27,1428.6099853515625,6858.33984375,6292.60009765625,17365.05078125
2007-03-28,1417.22998046875,6816.89013671875,6267.2001953125,17254.73046875
2007-03-29,1422.530029296875,6897.080078125,6324.2001953125,17263.939453125
2007-03-30,1420.8599853515625,6917.02978515625,6308.0,17287.650390625
2007-04-02,1424.550048828125,6937.169921875,6315.5,17028.41015625
2007-04-03,1437.77001953125,7045.56005859375,6366.10009765625,17244.05078125
2007-04-04,1439.3699951171875,7073.91015625,6364.7001953125,17544.08984375
2007-04-05,1443.760009765625,7099.91015625,6397.2998046875,17491.419921875
2007-04-06,1443.760009765625,7099.91015625,6397.2998046875,17484.779296875
2007-04-09,1444.6099853515625,7099.91015625,6397.2998046875,17743.759765625
2007-04-10,1448.3900146484375,7166.669921875,6417.7998046875,17664.689453125
2007-04-11,1438.8699951171875,7152.830078125,6413.2998046875,17670.0703125
2007-04-12,1447.800048828125,7142.9501953125,6416.39990234375,17540.419921875
2007-04-13,1452.8499755859375,7212.06982421875,6462.39990234375,17363.94921875
2007-04-16,1468.3299560546875,7338.06005859375,6516.2001953125,17628.30078125
2007-04-17,1471.47998046875,7348.830078125,6497.7998046875,17527.44921875
2007-04-18,1472.5,7282.33984375,6449.39990234375,17667.330078125
2007-04-19,1470.72998046875,7242.72998046875,6440.60009765625,17371.970703125
2007-04-20,1484.3499755859375,7342.5400390625,6486.7998046875,17452.619140625
2007-04-23,1480.9300537109375,7335.6201171875,6479.7001953125,17455.369140625
2007-04-24,1480.4100341796875,7270.31982421875,6429.5,17451.76953125
2007-04-25,1495.4200439453125,7343.080078125,6462.0,17236.16015625
2007-04-26,1494.25,7387.02001953125,6469.39990234375,17429.169921875
2007-04-27,1494.0699462890625,7378.1201171875,6418.7001953125,17400.41015625
2007-04-30,1482.3699951171875,7408.8701171875,6449.2001953125,17400.41015625
2007-05-01,1486.300048828125,7408.8701171875,6419.60009765625,17274.98046875
2007-05-02,1495.9200439453125,7455.93017578125,6484.5,17394.919921875
2007-05-03,1502.3900146484375,7476.68994140625,6537.7998046875,17394.919921875
2007-05-04,1505.6199951171875,7516.759765625,6603.7001953125,17394.919921875
2007-05-07,1509.47998046875,7525.68994140625,6603.7001953125,17669.830078125
2007-05-08,1507.719970703125,7442.2001953125,6550.39990234375,17656.83984375
2007-05-09,1512.5799560546875,7475.990234375,6549.60009765625,17748.119140625
2007-05-10,1491.469970703125,7415.330078125,6524.10009765625,17736.9609375
2007-05-11,1505.8499755859375,7479.33984375,6565.7001953125,17553.720703125
2007-05-14,1503.1500244140625,7459.60986328125,6555.5,17677.939453125
2007-05-15,1501.18994140625,7505.35009765625,6568.7001953125,17512.98046875
2007-05-16,1514.1400146484375,7481.25,6559.5,17529.0
2007-05-17,1512.75,7499.5,6579.2998046875,17498.599609375
2007-05-18,1522.75,7607.5400390625,6640.89990234375,17399.580078125
2007-05-21,1525.0999755859375,7619.31005859375,6636.7998046875,17556.869140625
2007-05-22,1524.1199951171875,7659.39013671875,6606.60009765625,17680.05078125
2007-05-23,1522.280029296875,7735.8798828125,6616.39990234375,17705.119140625
